,dialokasikan,VBD,O
,$,$,O
,250,CD,O
,juta,CD,O
,ke,TO,O
,dana,VB,O
,A,DT,O
,bisnis,NN,O
,produktifitas,NN,O
,Dan,CC,O
,efisiensi,NN,O
,proyek,NN,O
,dirancang,VBN,O
,ke,TO,O
,membuat,VB,O
,bisnis,NNS,O
,",",",",O
,memperbaiki,VB,O
,milik mereka,PRP$,O
,mengakses,NN,O
,ke,TO,O
,pembiayaan,NN,O
,",",",",O
,Dan,CC,O
,meningkatkan,VB,O
,keseluruhan,JJ,O
,produktifitas,NN,O
,di dalam,IN,O
,Kolumbia,NNP,B-geo
,.,.,O
Sentence: 696,Itu,DT,O
,Bank,NNP,B-org
,dialokasikan,VBD,O
,lain,DT,O
,$,$,O
,7,CD,O
,juta,CD,O
,ke,TO,O
,Kolumbia,NNP,B-org
,untuk,IN,O
,A,DT,O
,berkelanjutan,JJ,O
,perkembangan,NN,O
,proyek,NN,O
,",",",",O
,ditujukan,VBN,O
,pada,IN,O
,mengurangi,VBG,O
,udara,NN,O
,Dan,CC,O
,air,NN,O
,polusi,NN,O
,",",",",O
,memperbaiki,VB,O
,kebersihan,NN,O
,Dan,CC,O
,perkotaan,JJ,O
,lingkungan,JJ,O
,pengelolaan,NN,O
,.,.,O
Sentence: 697,Itu,DT,O
,bank,NN,O
,adalah,VBZ,O
,Juga,RB,O
,peminjaman,VBG,O
,Dia,NNP,B-org
,Salvador,NNP,I-org
,$,$,O
,27,CD,B-tim
,juta,CD,O
,ke,TO,O
,mendukung,VB,O
,A,DT,O
,kemiskinan,NN,O
,pengurangan,NN,O
,program,NN,O
,diketahui,VBN,O
,sebagai,IN,O
,Merah,NNP,B-org
,Solidaritas,NNP,I-org
,",",",",O
,dirancang,VBN,O
,ke,TO,O
,membantu,VB,O
,itu,DT,O
,termiskin,JJS,O
,Salvador,NNS,B-gpe
,oleh,IN,O
,membaik,VBG,O
,kesehatan,NN,O
,",",",",O
,nutrisi,NN,O
,Dan,CC,O
,pendidikan,NN,O
,di dalam,IN,O
,itu,DT,O
,negara,NN,O
,.,.,O
Sentence: 698,Italia,JJ,B-gpe
,berlawanan,NN,O
,politisi,NNS,O
,adalah,VBP,O
,menuntut,VBG,O
,Utama,NNP,B-per
,Menteri,NNP,O
,Silvio,NNP,B-per
,Berlusconi,NNP,I-per
,meminta maaf,NN,O
,untuk,IN,O
,menggunakan,VBG,O
,sebuah,DT,O
,kecabulan,NN,O
,ke,TO,O
,merujuk,VB,O
,ke,TO,O
,siapa pun,DT,O
,WHO,WP,O
,akan,MD,O
,Pilih,VB,O
,melawan,IN,O
,dia,PRP,O
,di dalam,IN,O
,Minggu,NNP,B-tim
,S,POS,O
,pemilihan,NN,O
,.,.,O
Sentence: 699,Selama,IN,O
,A,DT,O
,pidato,NN,O
,ke,TO,O
,A,DT,O
,kelompok,NN,O
,dari,IN,O
,penjaga toko,NNS,O
,Selasa,NNP,B-tim
,",",",",O
,Tn.,NNP,B-per
,Berlusconi,NNP,I-per
,digunakan,VBD,O
,A,DT,O
,kata,NN,O
,dianggap,VBN,O
,oleh,IN,O
,banyak,JJ,O
,sebagai,IN,O
,sebuah,DT,O
,kecabulan,NN,O
,Dan,CC,O
,oleh,IN,O
,yang lain,NNS,O
,sebagai,IN,O
,sebuah,DT,O
,menyinggung,NN,O
,.,.,O
Sentence: 700,Dia,PRP,O
,dikatakan,VBD,O
,menggunakan,VBG,O
,seperti,JJ,O
,bahasa,NN,O
,dulu,VBD,O
,kasar,JJ,O
,Tetapi,CC,O
,efektif,JJ,O
,.,.,O
Sentence: 701,Itu,DT,O
,komentar,NN,O
,telah datang,VBD,O
,A,DT,O
,hari,NN,O
,setelah,IN,O
,Tn.,NNP,B-per
,Berlusconi,NNP,I-per
,diperdagangkan,VBD,O
,penghinaan,NNS,O
,di dalam,IN,O
,A,DT,O
,politik,JJ,O
,perdebatan,NN,O
,dengan,IN,O
,miliknya,PRP$,O
,ketua,JJ,O
,politik,JJ,O
,saingan,NN,O
,",",",",O
,Kiri tengah,JJ,O
,pemimpin,NN,O
,Romano,NNP,B-per
,Prodi,NNP,I-per
,.,.,O
Sentence: 702,Keduanya,DT,O
,kandidat,NNS,O
,diserang,VBD,O
,itu,DT,O
,lainnya,NN,O
,S,POS,O
,fiskal,JJ,O
,kebijakan,NNS,O
,",",",",O
,dengan,IN,O
,Tn.,NNP,B-per
,Berlusconi,NNP,I-per
,panggilan,VBG,O
,Prodi,NNP,B-per
,A,DT,O
,"""",``,O
,berguna,JJ,O
,idiot,NN,O
,"""",``,O
,Dan,CC,O
,Prodi,NNP,B-per
,pepatah,VBG,O
,itu,DT,O
,utama,JJ,O
,menteri,NN,O
,adalah,VBZ,O
,menyukai,IN,O
,A,DT,O
,"""",``,O
,pemabuk,NN,O
,melekat,VBG,O
,ke,TO,O
,A,DT,O
,tiang lampu,NN,O
,.,.,O
,"""",``,O
Sentence: 703,Pemilih,NNS,O
,pergi,VBP,O
,ke,TO,O
,itu,DT,O
,jajak pendapat,NNS,O
,Minggu,NNP,B-tim
,Dan,CC,O
,Senin,NNP,B-tim
,ke,TO,O
,memilih,VB,O
,A,DT,O
,baru,JJ,O
,pemerintah,NN,O
,.,.,O
Sentence: 704,Jajak pendapat,NNS,O
,menunjukkan,VBP,O
,banyak,NN,O
,dari,IN,O
,itu,DT,O
,pemilih,NNS,O
,adalah,VBP,O
,bimbang,JJ,O
,.,.,O
Sentence: 705,Irak,JJ,B-gpe
,POLISI,NNS,O
,mengatakan,VBP,O
,A,DT,O
,pinggir jalan,NN,O
,pengeboman,NN,O
,di dalam,IN,O
,Bagdad,NNP,B-geo
,Sabtu,NNP,B-tim
,terbunuh,VBD,O
,pada,IN,O
,paling sedikit,JJS,O
,dua,CD,O
,rakyat,NNS,O
,WHO,WP,O
,adalah,VBD,O
,memukau,VBG,O
,bagian,NN,O
,di dalam,IN,O
,A,DT,O
,Kematian ',NNP,B-geo
,Muslim,NNP,I-geo
,keagamaan,JJ,O
,prosesi,NN,O
,.,.,O
Sentence: 706,Itu,DT,O
,menyerang,NN,O
,",",",",O
,di dalam,IN,O
,itu,DT,O
,Baru,NNP,B-org
,Bagdad,NNP,I-org
,daerah,NN,O
,",",",",O
,Juga,RB,O
,luka,VBD,O
,delapan,CD,O
,yang lain,NNS,O
,.,.,O
Sentence: 707,Irak,JJ,B-gpe
,pihak berwajib,NNS,O
,memiliki,VBP,O
,dorong,VBN,O
,keamanan,NN,O
,Pengukuran,NNS,O
,sebagai,IN,O
,ratusan,NNS,O
,dari,IN,O
,ribuan,NNS,O
,dari,IN,O
,Kematian ',NNP,B-org
,Peziarah,NNS,O
,kawanan,VBP,O
,ke,TO,O
,Irak,NNP,B-geo
,S,POS,O
,suci,JJ,O
,kuil,JJ,O
,kota,NN,O
,dari,IN,O
,Karbala,NNP,B-geo
,untuk,IN,O
,itu,DT,O
,serius,JJ,O
,Ashura,NNP,B-eve
,hari libur,NN,O
,.,.,O
Sentence: 708,Penyembah,NNS,O
,bepergian,VBP,O
,ke,TO,O
,itu,DT,O
,kuil,NN,O
,setiap,DT,B-tim
,tahun,NN,O
,ke,TO,O
,meratapi,VB,O
,itu,DT,O
,abad ketujuh,JJ,O
,pembunuhan,NN,O
,dari,IN,O
,itu,DT,O
,cucu,NN,O
,dari,IN,O
,itu,DT,O
,Nabi,NNP,B-per
,Muhammad,NNP,I-per
,.,.,O
Sentence: 709,Beberapa,JJ,O
,Peziarah,NNS,O
,adalah,VBD,O
,terbunuh,VBN,O
,lebih awal,RBR,O
,ini,DT,O
,pekan,NN,O
,di dalam,IN,O
,A,DT,O
,banjir,NN,O
,dari,IN,O
,serangan,NNS,O
,penargetan,VBG,O
,penyembah,NNS,O
,.,.,O
Sentence: 710,Pada,IN,O
,Jumat,NNP,B-tim
,",",",",O
,A,DT,O
,pinggir jalan,NN,O
,bom,NN,O
,ledakan,NN,O
,terbunuh,VBD,O
,pada,IN,O
,paling sedikit,JJS,O
,enam,CD,O
,Syiah,NNS,O
,di dalam,IN,O
,itu,DT,O
,Timur,JJ,B-geo
,Bagdad,NNP,I-geo
,daerah,NN,O
,dari,IN,O
,Sadr,NNP,B-geo
,Kota,NNP,I-geo
,.,.,O
Sentence: 711,Lainnya,JJ,O
,serangan,NNS,O
,ini,DT,O
,pekan,NN,O
,di dalam,IN,O
,itu,DT,O
,kota,NN,O
,dari,IN,O
,Mosul,NNP,B-geo
,ditargetkan,VBD,O
,itu,DT,O
,Kristen,JJ,O
,minoritas,NN,O
,sebagai,IN,O
,mereka,PRP,O
,terkenal,VBD,O
,Natal,NNP,B-eve
,.,.,O
Sentence: 712,Adalah,VBP,O
,itu,DT,O
,jalanan,NNS,O
,di dalam,IN,O
,Amerika,NNP,B-geo
,Sungguh,RB,O
,beraspal,VBD,O
,dengan,IN,O
,emas,NN,O
,?,.,O
Sentence: 713,Musa,NNPS,B-per
,Pemotongan,NNP,I-per
,mungkin,RB,O
,berpikir,VBZ,O
,Jadi,RB,O
,.,.,O
Sentence: 714,Tn.,NNP,B-per
,Pemotongan,NNP,I-per
,",",",",O
,WHO,WP,O
,berimigrasi,VBD,O
,dari,IN,O
,Kenya,NNP,B-geo
,ke,TO,O
,itu,DT,O
,Serikat,NNP,B-geo
,Negara bagian,NNPS,I-geo
,",",",",O
,terpelajar,VBD,O
,terakhir,JJ,O
,pekan,NN,O
,Dia,PRP,O
,telah,VBD,O
,A,DT,O
,kemenangan,NN,O
,tiket,NN,O
,bernilai,JJ,O
,hampir,RB,O
,$,$,O
,2,CD,O
,juta,CD,O
,dari,IN,O
,sebuah,DT,O
,Iowa,NNP,B-geo
,lotre,NN,O
,.,.,O
Sentence: 715,Dan,CC,O
,mendapatkan,VB,O
,ini,DT,O
,-,:,O
,Dia,PRP,O
,diwujudkan,VBD,O
,Dia,PRP,O
,telah,VBD,O
,won,VBN,O
,segera,RB,O
,setelah,IN,O
,memukau,VBG,O
,itu,DT,O
,sumpah,NN,O
,dari,IN,O
,KITA.,NNP,B-org
,kewarganegaraan,NN,O
,.,.,O
Sentence: 716,Sebagai,IN,O
,Dia,PRP,O
,diuangkan,VBD,O
,di dalam,IN,O
,miliknya,PRP$,O
,tiket,NN,O
,",",",",O
,Tn.,NNP,B-per
,Pemotongan,NNP,I-per
,dikatakan,VBD,O
,-,:,O
,mengutip,NN,O
,-,:,O
,"""",``,O
,Dia,PRP,O
,S,VBZ,O
,hampir,RB,O
,menyukai,IN,O
,Anda,PRP,O
,diadopsi,VBD,O
,A,DT,O
,negara,NN,O
,Dan,CC,O
,mereka,PRP,O
,terjaring,VBD,O
,Anda,PRP,O
,$,$,O
,1.8,CD,O
,juta,CD,O
,dolar,NNS,O
,.,.,O
,"""",``,O
Sentence: 717,Dia,PRP,O
,ditambahkan,VBD,O
,itu,IN,O
,sesuatu,DT,O
,menyukai,IN,O
,ini,DT,O
,Bisa,MD,O
,hanya,RB,O
,menggigit,VB,O
,di dalam,IN,O
,America,NNP,B-geo
,.,.,O
Sentence: 718,A,DT,O
,atas,JJ,O
,Jepang,JJ,B-gpe
,resmi,NN,O
,adalah,VBZ,O
,panggilan,VBG,O
,untuk,IN,O
,U.N.,NNP,B-org
,ekonomis,JJ,O
,Sanksi,NNS,O
,melawan,IN,O
,Utara,NNP,B-geo
,Korea,NNP,B-gpe
,jika,IN,O
,Pyongyang,NNP,B-gpe
,tes,VBZ,O
,A,DT,O
,nuklir,JJ,O
,perangkat,NN,O
,.,.,O
Sentence: 719,Shinzo,NNP,B-per
,Abe,NNP,I-per
,",",",",O
,akting,VBG,O
,sekretaris,NN,O
,umum,NN,O
,dari,IN,O
,Jepang,NNP,B-gpe
,S,POS,O
,berkuasa,NN,O
,Liberal,NNP,B-org
,Demokratis,NNP,I-org
,Berpesta,NNP,I-org
,",",",",O
,dikatakan,VBD,O
,Minggu,NNP,B-tim
,itu,IN,O
,dia,PRP,O
,akan,MD,O
,menjadi,VB,O
,"""",``,O
,tidak terpikirkan,JJ,O
,"""",``,O
,untuk,IN,O
,Tokyo,NNP,B-gpe
,ke,TO,O
,Mengerjakan,VB,O
,nothing,NN,O
,sebaiknya,MD,O
,Utara,NNP,B-geo
,Korea,NNP,B-gpe
,mengadakan,VB,O
,seperti,JJ,O
,A,DT,O
,tes,NN,O
,.,.,O
Sentence: 720,KITA.,NNP,B-gpe
,pejabat,NNS,O
,memiliki,VBP,O
,diperingatkan,VBN,O
,itu,IN,O
,Utara,NNP,B-geo
,Korea,NNP,B-gpe
,mungkin,MD,O
,menjadi,VB,O
,mempersiapkan,VBG,O
,untuk,IN,O
,A,DT,O
,nuklir,JJ,O
,tes,NN,O
,",",",",O
,mengutip,VBG,O
,satelit,NN,O
,Foto,NNS,O
,mereka,PRP,O
,mengatakan,VBP,O
,menunjukkan,VB,O
,mencurigakan,JJ,O
,aktivitas,NN,O
,di dekat,IN,O
,itu,DT,O
,Pesisir,JJ,O
,kota,NN,O
,dari,IN,O
,Kamera,NNP,B-geo
,.,.,O
Sentence: 721,Diwawancarai,VBN,O
,pada,IN,O
,the,DT,O
,televisi,NN,O
,program,NN,O
,Rubah,NNP,B-org
,Berita,NNP,I-org
,Minggu,NNP,B-tim
,",",",",O
Sentence: 722,KITA.,NNP,B-gpe
,Nasional,NNP,B-org
,Keamanan,NNP,I-org
,Penasihat,NNP,I-org
,Stephen,NNP,B-per
,Hadley,NNP,I-per
,dikatakan,VBD,O
,A,DT,O
,nuklir,JJ,O
,tes,NN,O
,akan,MD,O
,menjadi,VB,O
,sebuah,DT,O
,bertindak,NN,O
,dari,IN,O
,tantangan,NN,O
,",",",",O
,Dan,CC,O
,mengingatkan,VB,O
,Washington,NNP,B-gpe
,Dan,CC,O
,-nya,PRP$,O
,sekutu,NNS,O
,ke,TO,O
,membahas,VB,O
,baru,JJ,O
,Langkah,NNS,O
,ke,TO,O
,menghukum,VB,O
,itu,DT,O
,Utara,JJ,B-geo
,Korea,JJ,B-gpe
,pemerintah,NN,O
,.,.,O
Sentence: 723,Utara,NNP,B-geo
,Korea,NNP,B-gpe
,memiliki,VBZ,O
,diperingatkan,VBN,O
,itu,IN,O
,dia,PRP,O
,akan,MD,O
,mempertimbangkan,VB,O
,setiap,DT,O
,Sanksi,NNS,O
,dikenakan,VBN,O
,melawan,IN,O
,dia,PRP,O
,A,DT,O
,pernyataan,NN,O
,dari,IN,O
,perang,NN,O
,.,.,O
Sentence: 724,Pihak berwajib,NNS,O
,di dalam,IN,O
,Irak,NNP,B-geo
,mengatakan,VBP,O
,A,DT,O
,mobil,NN,O
,bom,NN,O
,meledak,VBD,O
,di dalam,IN,O
,pusat,JJ,O
,Bagdad,NNP,B-geo
,lebih awal,JJ,O
,Senin,NNP,B-tim
,",",",",O
,pembunuhan,VBG,O
,pada,IN,O
,paling sedikit,JJS,O
,tiga,CD,O
,rakyat,NNS,O
,Dan,CC,O
,melukai,VBG,O
,dua,CD,O
,yang lain,NNS,O
,.,.,O
Sentence: 725,Itu,DT,O
,ledakan,NN,O
,muncul,VBD,O
,di dekat,IN,O
,satu,CD,O
,dari,IN,O
,itu,DT,O
,gerbang,NNS,O
,ke,TO,O
,itu,DT,O
,sangat berat,RB,O
,dibentengi,VBN,O
,Hijau,NNP,B-org
,Daerah,NNP,I-org
,",",",",O
,Di mana,WRB,O
,itu,DT,O
,markas besar,NN,O
,dari,IN,O
,itu,DT,O
,Irak,JJ,B-gpe
,pemerintah,NN,O
,",",",",O
,KITA.,NNP,B-geo
,pasukan,NNS,O
,Dan,CC,O
,paling,JJS,O
,luar negeri,JJ,O
,misi,NNS,O
,adalah,VBP,O
,terletak,VBN,O
,.,.,O
Sentence: 726,Terpisah,RB,O
,",",",",O
,itu,DT,O
,KITA.,NNP,B-geo
,militer,NN,O
,mengatakan,VBZ,O
,lagi,JJR,O
,dibandingkan,IN,O
,35,CD,O
,pemberontak,NNS,O
,adalah,VBD,O
,terbunuh,VBN,O
,Kapan,WRB,O
,koalisi,NN,O
,udara,NN,O
,Cricle,NNS,O
,memukul,VBD,O
,lima,CD,O
,target,NNS,O
,di dalam,IN,O
,A,DT,O
,kecil,JJ,O
,barat,JJ,O
,kota,NN,O
,(,LRB,O
,Anids,NNP,B-per
,),RRB,O
,di dekat,IN,O
,itu,DT,O
,Suriah,JJ,B-gpe
,berbatasan,NN,O
,.,.,O
Sentence: 727,Pejabat,NNS,O
,mengatakan,VBP,O
,25,CD,O
,lainnya,JJ,O
,pemberontak,NNS,O
,adalah,VBD,O
,ditangkap,VBN,O
,.,.,O
Sentence: 728,KITA.,NNP,B-geo
,Dan,CC,O
,Irak,JJ,B-gpe
,pasukan,NNS,O
,memiliki,VBP,O
,pernah,VBN,O
,Pengoperasian,VBG,O
,di dalam,IN,O
,itu,DT,O
,Efrat,NNP,B-geo
,Sungai,NNP,I-geo
,lembah,NN,O
,ke,TO,O
,tangkai,VB,O
,itu,DT,O
,mengalir,NN,O
,dari,IN,O
,pemberontak,NNS,O
,Dan,CC,O
,persediaan,NNS,O
,dari,IN,O
,lintas,IN,O
,itu,DT,O
,berbatasan,NN,O
,",",",",O
,di depan,RB,O
,dari,IN,O
,Berikutnya,JJ,O
,bulan,NN,O
,S,POS,O
,parlementer,JJ,O
,pemilihan umum,NNS,O
,.,.,O
Sentence: 729,Pada,IN,O
,Minggu,NNP,B-tim
,",",",",O
,Irak,NNP,B-geo
,S,POS,O
,Sunni,NNP,B-geo
,Arab,NNP,I-geo
,pemimpin,NNS,O
,ditelepon,VBD,O
,untuk,IN,O
,sebuah,DT,O
,akhir,NN,O
,ke,TO,O
,berskala besar,JJ,O
,militer,JJ,O
,operasi,NNS,O
,di dalam,IN,O
,sebagian besar,RB,O
,Sunni,JJ,O
,Area,NNS,O
,",",",",O
,pepatah,VBG,O
,mereka,PRP,O
,mungkin,MD,O
,mengecilkan hati,VB,O
,Sunni,NNP,O
,dari,IN,O
,memukau,VBG,O
,bagian,NN,O
,di dalam,IN,O
,itu,DT,O
,Pilih,NN,O
,.,.,O
Sentence: 730,Eropa,NNP,B-org
,Persatuan,NNP,I-org
,Kesehatan,NNP,I-org
,Komisaris,NNP,O
,Marcos,NNP,B-per
,Siprus,NNP,I-per
,mengatakan,VBZ,O
,itu,DT,O
,UE,NNP,B-org
,adalah,VBZ,O
,meningkat,VBG,O
,-nya,PRP$,O
,sumpah,NN,O
,untuk,IN,O
,itu,DT,O
,bertarung,NN,O
,melawan,IN,O
,burung,NN,O
,flu,NN,O
,ke,TO,O
,$,$,O
,120,CD,B-tim
,juta,CD,O
,.,.,O
Sentence: 731,Itu,DT,O
,UE,NNP,B-org
,berjanji,VBD,O
,itu,DT,O
,pendampingan,NN,O
,di dalam,IN,O
,Beijing,NNP,B-geo
,Selasa,NNP,B-tim
,pada,IN,O
,A,DT,O
,donor,NNS,O
,konferensi,NN,O
,terorganisir,VBN,O
,oleh,IN,O
,kesehatan,NN,O
,ahli,NNS,O
,ke,TO,O
,mengangkat,VB,O
,uang,NN,O
,ke,TO,O
,membantu,VB,O
,mengembangkan,VBG,O
,negara,NNS,O
,berisi,VBP,O
,burung,NN,O
,flu,NN,O
,.,.,O
Sentence: 732,Itu,DT,O
,Dunia,NNP,B-org
,Bank,NNP,I-org
,Dan,CC,I-org
,Dunia,NNP,I-org
,Kesehatan,NNP,I-org
,Organisasi,NNP,I-org
,adalah,VBP,O
,berharap,VBG,O
,ke,TO,O
,mengangkat,VB,O
,$,$,O
,1.5,CD,O
,miliar,CD,O
,dari,IN,O
,kaya,JJ,O
,negara,NNS,O
,ke,TO,O
,membantu,VB,O
,lebih buruk,JJR,O
,bangsa,NNS,O
,bertarung,VBP,O
,burung,NN,O
,flu,NN,O
,Dan,CC,O
,mencegah,VB,O
,A,DT,O
,global,JJ,O
,pandemi,NN,O
,.,.,O
Sentence: 733,Itu,DT,O
,Serikat,NNP,B-geo
,Negara bagian,NNPS,I-geo
,adalah,VBZ,O
,mengharapkan,VBN,O
,ke,TO,O
,mengumumkan,VB,O
,-nya,PRP$,O
,sumpah,NN,O
,pada,IN,O
,Rabu,NNP,B-tim
,.,.,O
Sentence: 734,Swiss,JJ,B-gpe
,pembuat obat,NN,O
,Roche,NNP,B-per
,dikatakan,VBD,O
,dia,PRP,O
,akan,MD,O
,menyumbangkan,VB,O
,lain,DT,O
,kelompok,NN,O
,dari,IN,O
,Tamiflu,NNP,B-geo
,",",",",O
,sebuah,DT,O
,antivirus,JJ,O
,pengobatan,NN,O
,",",",",O
,ke,TO,O
,merawat,VB,O
,sebuah,DT,O
,tambahan,JJ,O
,dua,CD,O
,juta,CD,O
,rakyat,NNS,O
,di dalam,IN,O
,itu,DT,O
,peristiwa,NN,O
,dari,IN,O
,A,DT,O
,burung,NN,O
,flu,NN,O
,pandemi,NN,O
,.,.,O
Sentence: 735,A,DT,O
,Dunia,NNP,B-org
,Kesehatan,NNP,I-org
,Organisasi,NNP,I-org
,resmi,NN,O
,",",",",O
,Margaret,NNP,B-per
,Chan,NNP,I-per
,",",",",O
,diberi tahu,VBD,O
,itu,DT,O
,pertemuan,NN,O
,di sana,EX,O
,adalah,VBZ,O
,A,DT,O
,Besar,JJ,O
,mempertaruhkan,NN,O
,dari,IN,O
,sebuah,DT,O
,epidemi,NN,O
,",",",",O
,meskipun,IN,O
,itu,DT,O
,waktu,NN,O
,Dan,CC,O
,kerasnya,NN,O
,adalah,VBZ,O
,tidak pasti,JJ,O
,.,.,O
Sentence: 736,Itu,DT,O
,Antar-Amerika,NNP,B-org
,Perkembangan,NNP,I-org
,Bank,NNP,I-org
,mengatakan,VBZ,O
,itu,DT,O
,dunia,NN,O
,Haiti,JJ,B-gpe
,Hancur,NN,O
,terkirim,VBD,O
,lagi,JJR,O
,dibandingkan,IN,O
,$,$,O
,1.6,CD,O
,miliar,CD,O
,kembali,RB,O
,ke,TO,O
,keluarga,NNS,O
,pada,IN,O
,itu,DT,O
,miskin,JJ,O
,pulau,NN,O
,in,IN,O
,2006,CD,B-tim
,.,.,O
Sentence: 737,Itu,DT,O
,bank,NN,O
,dikatakan,VBD,O
,Selasa,NNP,B-tim
,itu,DT,O
,uang,NN,O
,terkirim,VBN,O
,ke,TO,O
,Haiti,NNP,B-geo
,dari,IN,O
,luar negeri,RB,O
,sama,VBZ,O
,lagi,JJR,O
,dibandingkan,IN,O
,sepertiga,NN,O
,dari,IN,O
,itu,DT,O
,negara,NN,O
,S,POS,O
,bruto,JJ,O
,Nasional,JJ,O
,produk,NN,O
,.,.,O
Sentence: 738,Lagi,JJR,O
,dibandingkan,IN,O
,$,$,O
,1,CD,O
,miliar,CD,O
,telah datang,VBD,O
,dari,IN,O
,itu,DT,O
,Serikat,NNP,B-geo
,Negara bagian,NNPS,I-geo
,and,CC,O
,itu,DT,O
,besar,JJ,O
,Haiti,JJ,B-gpe
,komunitas,NNS,O
,di dalam,IN,O
,Boston,NNP,B-geo
,",",",",O
,Miami,NNP,B-geo
,",",",",O
,Dan,CC,O
,New ~ York,NNP,B-geo
,.,.,O
Sentence: 739,Lainnya,JJ,O
,besar,JJ,O
,kontribusi,NNS,O
,telah datang,VBD,O
,dari,IN,O
,Kanada,NNP,B-geo
,",",",",O
,Perancis,NNP,B-org
,",",",",O
,Dan,CC,O
,itu,DT,O
,Bahama,NNPS,B-geo
,.,.,O
Sentence: 740,Itu,DT,O
,bank,NN,O
,mengatakan,VBZ,O
,banyak,NN,O
,dari,IN,O
,itu,DT,O
,penerima,NNS,O
,dari,IN,O
,luar negeri,JJ,O
,uang,NN,O
,memiliki,VBP,O
,pendapatan,NNS,O
,lebih sedikit,JJR,O
,dibandingkan,IN,O
,$,$,O
,500,CD,O
,A,DT,O
,tahun,NN,O
,.,.,O
Sentence: 741,Mereka,PRP,O
,menggunakan,VBP,O
,itu,DT,O
,tambahan,JJ,O
,dana,NNS,O
,untuk,IN,O
,dasar,JJ,O
,pengeluaran,NNS,O
,",",",",O
,ketika,IN,O
,yang lain,NNS,O
,menginvestasikan,VBP,O
,dia,PRP,O
,di dalam,IN,O
,kecil,JJ,O
,bisnis,NNS,O
,Dan,CC,O
,pendidikan,NN,O
,untuk,IN,O
,milik mereka,PRP$,O
,anak-anak,NNS,O
,.,.,O
Sentence: 742,Ukraina,NNP,B-geo
,S,POS,O
,Utama,NNP,B-per
,Menteri,NNP,I-per
,Yury,NNP,I-per
,Ekhanurov,NNP,I-per
,mengatakan,VBZ,O
,itu,DT,O
,penandatanganan,NN,O
,dari,IN,O
,A,DT,O
,kontroversial,JJ,O
,alami,JJ,O
,gas,NN,O
,kesepakatan,NN,O
,dengan,IN,O
,Rusia,NNP,B-org
,memiliki,VBZ,O
,pernah,VBN,O
,ditunda,VBN,O
,lagi,RB,O
,.,.,O
Sentence: 743,Itu,DT,O
,penandatanganan,NN,O
,telah,VBD,O
,sudah,RB,O
,pernah,VBN,O
,terlambat,VBN,O
,dari,IN,B-tim
,Sabtu,NNP,I-tim
,ke,TO,I-tim
,Rabu,NNP,I-tim
,.,.,O
Sentence: 744,Tetapi,CC,O
,Tn.,NNP,B-per
,Ekhanurov,NNP,B-org
,mengatakan,VBZ,O
,ahli,NNS,O
,melanjutkan,VBP,O
,ke,TO,O
,bekerja,VB,O
,pada,IN,O
,itu,DT,O
,dokumen,NNS,O
,.,.,O
Sentence: 745,Itu,DT,O
,draf,NN,O
,perjanjian,NN,O
,panggilan,VBZ,O
,untuk,IN,O
,Ukraina,NNP,B-org
,ke,TO,O
,membayar,VB,O
,Rusia,NNP,B-org
,hampir,RB,O
,dua kali,RB,O
,sebagai,RB,O
,banyak,JJ,O
,untuk,IN,O
,alami,JJ,O
,gas,NN,O
,.,.,O
Sentence: 746,Itu,DT,O
,baru,JJ,O
,harga,NN,O
,akan,MD,O
,menjadi,VB,O
,$,$,O
,95,CD,O
,per,IN,O
,1.000,CD,O
,kubik,JJ,O
,meter,NNS,O
,",",",",O
,ke atas,RB,O
,dari,IN,O
,itu,DT,O
,sebelumnya,JJ,O
,kecepatan,NN,O
,dari,IN,O
,$,$,O
,50,CD,O
,.,.,O
Sentence: 747,Itu,DT,O
,dua,CD,O
,sisi,NNS,O
,dicapai,VBD,O
,itu,DT,O
,kesepakatan,NN,O
,Januari,NNP,B-tim
,4,CD,I-tim
,",",",",O
,setelah,IN,O
,A,DT,O
,Tiga hari,JJ,B-tim
,penangguhan,NN,O
,dari,IN,O
,Rusia,JJ,B-gpe
,gas,NN,O
,pengiriman,NNS,O
,ke,TO,O
,Ukraina,NNP,B-geo
,.,.,O
Sentence: 748,Itu,DT,O
,perjanjian,NN,O
,terpicu,VBD,O
,A,DT,O
,politik,JJ,O
,krisis,NN,O
,di dalam,IN,O
,Ukraina,NNP,B-geo
,",",",",O
,Dan,CC,O
,parlemen,NN,O
,terpilih,VBD,O
,ke,TO,O
,membubarkan,VB,O
,itu,DT,O
,pemerintah,NN,O
,.,.,O
Sentence: 749,Itu,DT,O
,Cina,JJ,B-gpe
,pemerintah,NN,O
,memiliki,VBZ,O
,ditelepon,VBN,O
,untuk,IN,O
,baru,JJ,O
,Pengukuran,NNS,O
,ke,TO,O
,mencegah,VB,O
,itu,DT,O
,ekonomi,NN,O
,dari,IN,O
,terlalu panas,VBG,O
,.,.,O
Sentence: 750,Itu,DT,O
,resmi,JJ,O
,Xinhua,NNP,B-org
,berita,NN,O
,agen,NN,O
,Laporan,VBZ,O
,itu,DT,O
,Negara,NNP,B-org
,Dewan,NNP,I-org
,terharu,VBD,O
,pada,IN,O
,Jumat,NNP,B-tim
,ke,TO,O
,mengencangkan,VB,O
,kontrol,NNS,O
,pada,IN,O
,tetap,JJ,O
,aset,NN,O
,investasi,NNS,O
,Dan,CC,O
,uang,NN,O
,memasok,NN,O
